Time,pF_B,pF_T,Weight,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
2018-06-06T14:41:47Z,-1.44079995155334,1.21281203334375,401.616609177176,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T14:56:00Z,-1.46918816087348,1.31928834207565,401.455918446903,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T15:11:26Z,-1.27667211715368,1.55569369056455,401.300659677316,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T15:28:07Z,-1.4700818405119,1.37256118026186,401.123605433358,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T15:46:01Z,-0.984587096844131,1.85370141376012,400.918382891061,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T16:05:10Z,-0.923909934953555,1.95048336330575,400.710021754836,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T16:25:33Z,-0.839572449461602,2.044931341532,400.483399262337,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T16:47:10Z,-0.889752651863649,1.98285252358485,400.25662791889,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T17:10:01Z,-0.801687023832626,2.05312475385419,400.009654931526,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T17:34:07Z,-0.700799942016602,2.1697169555792,399.778921339053,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T17:59:26Z,-0.688038001802022,2.21169996261597,399.515757974974,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T18:25:59Z,-0.586791936336437,2.28865091743947,399.233082717645,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T18:53:47Z,-0.668433048776976,2.22406711334766,398.924590710863,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T19:22:49Z,-0.668611857761903,2.19378132538584,398.63460883749,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T19:53:05Z,-0.627134576496168,2.26944922279069,398.306035511745,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T20:24:35Z,-0.487665401132684,2.32697640069455,397.991909692636,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T20:57:19Z,-0.307905222984239,2.52170014381409,397.675886986173,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T21:31:17Z,-0.114028577426376,2.68847143211037,397.33643930979,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T22:06:29Z,-0.148454511365636,2.63591499531885,396.958095582259,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T22:42:56Z,0.0744920081997431,2.85590374675366,396.571951143408,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T23:20:36Z,0.0192000865936279,2.84383497023444,396.159336162849,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-06T23:59:31Z,0.169182144937619,2.94169108238702,395.761214684765,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T00:39:40Z,0.0894433581076077,2.84193405617237,395.351803378553,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T01:21:02Z,0.503513677149778,3.25409005276001,394.928166551079,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T02:03:39Z,0.577690826667645,3.34101642795508,394.473794839696,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T02:47:31Z,0.497116546863556,3.24185182040542,394.027002743119,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T03:32:36Z,0.899199962615967,3.62796774016247,393.566403932998,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T04:18:55Z,0.913301905910922,3.65574868084615,393.094680632939,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T05:06:29Z,1.19758523444973,3.89192580564095,392.631164508293,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T05:55:16Z,1.16507026167999,3.86587553732132,392.19952010244,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T06:45:18Z,1.36903315709957,4.05930658298101,391.77755679949,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T07:36:34Z,1.48693746246804,4.16133070891912,391.32163928017,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T08:29:04Z,1.32439703094258,3.98663502252201,390.870740819995,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T09:22:48Z,1.46159570389771,4.12409584694885,390.388850989518,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T10:17:46Z,1.77214489877583,4.41183117794848,389.926235502598,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T11:13:58Z,2.02575276425498,4.65713805303504,389.464508392326,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T12:11:24Z,2.3947299068658,5.00802719525237,389.015901000132,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T13:10:05Z,2.74639305910488,5.33941997163779,388.589895140148,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T14:10:00Z,3.19081983647032,5.7755156768473,388.141412582013,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T15:11:08Z,3.23957443805783,5.80247906541838,387.693617736208,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T16:13:31Z,3.73835210345205,6.3313380141345,387.19789155822,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T17:17:08Z,3.44380825333926,6.07166294174862,386.686899047862,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T18:21:59Z,3.9919008778858,6.60894254602017,386.136006738541,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T19:28:04Z,4.52194970999779,7.14444977198662,385.511542506614,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T20:35:24Z,5.29225544299897,7.89465039088323,384.878902523118,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T21:43:57Z,5.99974899340384,8.61243222328111,384.215652889005,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-07T22:53:45Z,7.22498883453767,9.86926109281315,383.491608431893,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T00:04:46Z,8.4115550209561,11.0741901886775,382.715360840611,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T01:17:02Z,9.23583511244873,11.916205374941,381.89395301379,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T02:30:32Z,10.3763598466402,13.0517001152039,381.098855756619,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T03:45:16Z,11.4066003556096,14.058409316157,380.320225756579,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T05:01:14Z,12.8488114291928,15.5080955358184,379.51735403978,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T06:18:26Z,14.305998418145,16.980216954175,378.714209086684,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T07:36:53Z,15.5071948598187,18.1896604882682,377.921432908025,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T08:56:33Z,16.6665633684695,19.3686427349414,377.126488815047,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T10:17:28Z,18.0684668826613,20.740995320088,376.41045688466,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T11:39:36Z,19.5177689319426,22.1962111643648,375.704116534704,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T13:02:59Z,21.0786196442676,23.7340666116304,375.000231467543,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T14:27:36Z,22.8949392858975,25.5580588121465,374.287688222285,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T15:53:27Z,24.9201767676735,27.6327441412877,373.513316311139,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T17:20:32Z,27.6193897850231,30.6089083704732,372.623413736576,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T18:48:52Z,29.9989021483962,32.9903195633367,371.706987704859,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T20:18:25Z,33.3550915216242,36.2269538015127,370.734962767794,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T21:49:13Z,36.6291981143682,39.586291754417,369.802090236952,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-08T23:21:14Z,41.2789109634012,44.4829653091234,368.915216790879,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T00:54:30Z,46.1363667505496,49.7649886295488,367.988608943805,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T02:29:00Z,51.0153744113247,55.1564785460323,367.015479331735,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T04:04:44Z,57.1354006097701,61.9052111703272,366.039285092008,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T05:41:42Z,62.316612727992,68.7457037643943,365.064314609039,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T07:19:54Z,67.0272709212293,74.2295708880012,364.131952478686,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T08:59:20Z,71.3100502903728,78.6562675100193,363.302630632817,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T10:40:01Z,73.371565790794,82.3505822717802,362.550143569533,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T12:21:55Z,81.8162614255974,88.8336145040848,361.843736685542,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T14:05:04Z,88.3546874146812,97.1521236487596,361.05247470568,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T15:49:27Z,96.7875756019259,107.265812772417,360.172982071807,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T17:35:04Z,104.292702665596,120.271168331534,359.187047649587,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T19:21:55Z,117.550992596902,139.455832093314,358.163550220264,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T21:10:00Z,130.699198771556,161.838540674053,357.076067059015,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-09T22:59:19Z,149.166929566831,191.400676643931,355.897795687149,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T00:49:53Z,165.638460234356,226.138914042766,354.756746095991,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T02:41:40Z,183.740059971709,265.711649414094,353.6530739358,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T04:34:42Z,214.252466683288,305.1202122393,352.615948416321,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T06:28:57Z,239.947404461002,357.757833921359,351.58039480631,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T08:24:27Z,269.312956569275,420.691895129556,350.524645671686,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T10:21:11Z,303.431520481306,494.502377835588,349.438622264266,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T12:19:09Z,337.884617075202,562.049442163065,348.410663522914,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T14:18:21Z,379.694813808745,680.892519371515,347.361691578139,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T16:18:48Z,420.62570463415,810.72626877942,346.281543868397,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-10T18:20:28Z,465.519204854966,879.931726932526,345.160018920898,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-12T11:11:47Z,2675.97820789488,8800.00019073486,328.980060167705,24T,0 - 5 cm,24,T,CC,CT,0,5,6,40,11/17/2017
2018-06-12T13:02:00Z,0.939199924468994,4.09170007705688,465.019973754883,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:02:23Z,0.953846993986678,4.09511646505669,465.018046561207,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:03:33Z,0.999488719700722,4.10889125539772,465.012264556222,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:05:29Z,1.08095546987669,4.14238053843151,465.002626468038,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:08:12Z,1.20539391423243,4.20710850249949,464.989130176803,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:11:42Z,1.38091110785099,4.31066349056627,464.971772714647,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:15:58Z,1.640758683052,4.50924127620143,464.952874387153,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:21:01Z,1.96905383280867,4.80228506604625,464.927629011787,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:26:50Z,2.23336974384332,5.00413844733056,464.857916391508,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:33:26Z,2.54752576842465,5.24608037974236,464.752478061118,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:40:49Z,3.11734699094954,5.75702053525773,464.659029198618,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:48:58Z,3.63432915407183,6.25216691066045,464.541201313273,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T13:57:54Z,4.38156552719845,6.97387203308913,464.399247351909,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T14:07:36Z,3.6976575737165,6.24784984346817,464.25941159058,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T14:18:05Z,3.37074778425682,5.88859935178354,464.130994107822,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T14:29:21Z,4.48097297951162,6.98807836073333,463.997909497873,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T14:41:23Z,5.50826741885286,7.98080142939071,463.844947244054,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T14:54:12Z,6.10534954229505,8.59583669717446,463.666698123416,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T15:07:47Z,7.11923075195138,9.58363877419804,463.480197769782,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T15:22:09Z,7.51736428165203,9.93192140501639,463.315955731187,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T15:37:18Z,8.99234285792045,11.4367424681995,463.123925928428,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T15:53:13Z,9.19532518925386,11.6476323801229,462.946056290449,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T16:09:54Z,8.5715799803705,10.9789466877493,462.782685403698,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T16:27:23Z,8.22955527186368,10.6220552323064,462.594803851984,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T16:45:38Z,9.63313683739337,12.0210991585726,462.400022385097,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T17:04:39Z,7.29419693572837,10.8195890576095,462.190236384654,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T17:24:27Z,10.7621752113677,13.1358309643746,461.963877638697,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T17:45:02Z,11.0319569307778,13.4352750926173,461.748506788078,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T18:06:23Z,11.1483732606024,13.4995695070646,461.524833760314,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T18:28:31Z,11.9312659348275,14.2606170009138,461.287667895031,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T18:51:25Z,12.6741737420284,15.0014207788886,461.032112191498,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T19:15:06Z,12.8617962012916,15.19383616464,460.773035351097,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T19:39:34Z,14.0927123931687,16.3844333763361,460.50506645379,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T20:04:48Z,14.326121073525,16.5949803891629,460.228829664224,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T20:30:49Z,14.8269817468041,17.1056725863004,459.962465193687,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T20:57:36Z,15.7421692719875,17.9744310126275,459.689332119593,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T21:25:10Z,17.1013454944718,19.3190883486335,459.397823392322,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T21:53:31Z,18.1678361067904,20.4925169484144,459.09665192881903,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T22:22:38Z,18.2020802035942,20.3955111067215,458.78786450571903,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T22:52:31Z,20.0811869967731,22.2961677859415,458.478898901776,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T23:23:12Z,21.4268640539891,23.6225657460266,458.153493008903,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-12T23:54:39Z,22.5522035244694,24.8046074752472,457.809518649074,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T00:26:52Z,24.4946793027147,26.6270687331774,457.456276141849,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T00:59:52Z,25.9674182386435,28.1594643731614,457.090321144048,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T01:33:39Z,27.9992197182165,30.2095764203857,456.706196945687,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T02:08:12Z,29.9818370127201,32.2344802934607,456.354616402938,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T02:43:32Z,32.4109211810307,34.5940972408179,455.9547049133,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T03:19:39Z,34.5931177545115,36.7310920293895,455.591096491622,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T03:56:32Z,36.88829804299,39.1169591566942,455.240622051653,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T04:34:11Z,39.3140358427231,41.5352532031612,454.857229572693,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T05:12:37Z,42.1492022857361,44.4431970567632,454.446932565563,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T05:51:50Z,45.4804984745096,47.7703092513208,454.000086279551,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T06:31:50Z,48.539190983302,50.8725391650318,453.548302188246,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T07:12:36Z,51.2170564093118,53.5837608084335,453.100989490351,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T07:54:08Z,53.4431391334794,55.7972147744295,452.682128906872,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T08:36:27Z,55.3661745969156,57.7889486691201,452.282510740098,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T09:19:33Z,57.2232765500817,59.645777875689,451.87526788852,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T10:03:25Z,58.7057297691453,61.1509412055637,451.491683224329,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T10:48:04Z,60.5903900606442,63.2341633057554,451.103439598652,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T11:33:30Z,62.7661667255958,65.4318226589325,450.702956006943,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T12:19:42Z,65.3588201819823,68.3472134017601,450.269545403071,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T13:06:41Z,67.9018904699534,71.1614708324611,449.800106104246,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T13:54:26Z,70.5798945828548,74.1626697435536,449.30923295392,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T14:42:58Z,73.302951721643,77.4429238348152,448.797033340755,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T15:32:16Z,76.4663070445045,81.3083007826629,448.267835096443,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T16:22:22Z,79.6038486564898,85.256253209707,447.696457910061,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T17:13:13Z,82.7149481515306,89.7679478289561,447.097124916638,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T18:04:51Z,85.7555955877728,94.0172457656239,446.52207534268,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T18:57:16Z,88.8879655573104,99.7815472979034,445.915095321571,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T19:50:28Z,92.1263323789877,104.255653029977,445.330593536637,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T20:44:26Z,94.798055700846,107.818017757084,444.818625526932,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T21:39:10Z,97.3992495893702,111.996121496637,444.307546741913,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T22:34:42Z,100.014423713368,116.67015305703,443.778840451441,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-13T23:30:59Z,102.764702605876,122.690969737832,443.204413214673,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T00:28:04Z,105.528025102158,129.245676687715,442.644093942836,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T01:25:55Z,108.395396280262,136.194788073373,442.05425455296,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T02:24:32Z,111.305442246795,143.934986435689,441.47569501676,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T03:23:56Z,114.473676644277,154.127281790323,440.853725847091,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T04:24:07Z,117.686959472931,165.012580199889,440.223253429722,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T05:25:05Z,121.040898524442,177.663099580566,439.578209259147,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T06:26:48Z,124.559584460275,191.814024204399,438.909244149859,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T07:29:19Z,128.123017040233,206.359947320148,438.272499323511,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T08:32:36Z,131.578003099976,219.954793515128,437.65174174086,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T09:36:40Z,134.914736141634,231.931240125997,437.100701830581,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T10:41:30Z,138.45332352102,245.726232219171,436.54565844365,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T11:47:07Z,142.236416315276,260.96563162232,435.936929857392,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T12:53:30Z,146.491332246773,278.99843718515,435.331105298054,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T14:00:40Z,150.933032402901,298.617578540454,434.721382075213,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T15:08:37Z,155.713352393885,320.733620725403,434.00396914754,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T16:17:20Z,160.633526708871,344.858097407265,433.313956890174,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T17:26:50Z,165.88670038401,372.122125001267,432.615599626348,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T18:37:07Z,171.624399701835,403.809753943428,431.873359969786,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T19:48:10Z,177.966490991155,441.919209994547,431.138481118438,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T20:59:59Z,184.290610130053,486.4337546062,430.435934338051,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T22:12:35Z,191.200891430518,539.345684493418,429.741880869818,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
2018-06-14T23:25:58Z,198.467734818991,602.328752251636,429.131719043494,29B,20 - 25 cm,29,B,NO,CT,20,25,8,30,11/17/2017
